amenity,name,cuisine,longitude,latitude
restaurant,Rancho Llanero,steak_house,-74.0515,4.7567
restaurant,Sopas Colombianas,N/A,-74.0965,4.6704
restaurant,Pizza Romana,italian,-74.0969,4.6694
restaurant,San Sirilo,spanish,-74.0969,4.6696
restaurant,Pizza Rock,N/A,-74.1769,4.6226
restaurant,Tamales Tolimenses,N/A,-74.1773,4.6222
restaurant,Asadero PIO RIKOS,N/A,-74.1774,4.6226
restaurant,N/A,N/A,-74.1443,4.6111
restaurant,Tamales Tolimenses El Sabor de Mi Tierra,N/A,-74.1439,4.6115
restaurant,N/A,N/A,-74.1437,4.6112
restaurant,El Fogón de Petronio,"seafood;fish;regional",-74.0737,4.6195
restaurant,Arepas La Reina,regional,-74.0614,4.6426
restaurant,El Chato,N/A,-74.0571,4.6479
restaurant,La Chabela,N/A,-74.069,4.6003
restaurant,Trattoria Nuraghe,italian,-74.0739,4.5998
restaurant,Leños & Palos,"grill;sausage;steak_house;local;fish",-74.071,4.6068
restaurant,Entre Calles Resto Bar,"burger;chicken;fish;grill;local;pizza",-74.0726,4.5964
restaurant,Wok Avenue,"asian;chinese",-74.0747,4.6317
restaurant,Boulevard,burger,-74.0747,4.6317
restaurant,La Puerta Falsa,N/A,-74.0747,4.5979
restaurant,La Totuma Corrida,N/A,-74.0696,4.5979
restaurant,Alimenta Food,N/A,-74.0632,4.6522
restaurant,魯府,chinese,-74.0606,4.6518
restaurant,Arirang阿里郎,korean,-74.0435,4.6909
restaurant,A'pummarola,italian,-74.1256,4.6666
restaurant,Cocina Viaje,N/A,-74.0684,4.624
restaurant,成都川菜,chinese,-74.0629,4.6923
restaurant,La Boucherie,N/A,-74.0309,4.6941
restaurant,Wingz and Beer,american,-74.0477,4.6983
restaurant,Balcones De La Candelaria,local,-74.0745,4.5978
restaurant,Restaurante Beijing,chinese,-74.0593,4.6848
restaurant,Las Torres,"regional;Almuerzo_corriente",-74.0848,4.6191
restaurant,Käncana,"regional;almuerzo_corriente",-74.0845,4.6191
restaurant,La nueva vasija,"regional;corriente",-74.0926,4.6187
restaurant,NN,regional,-74.0882,4.6166
restaurant,Desayunadero,N/A,-74.0882,4.616
restaurant,Gallina,N/A,-74.0888,4.6162
restaurant,Cevicheria,N/A,-74.0888,4.616
restaurant,Parrilla Express,N/A,-74.0887,4.6159
restaurant,José María,regional,-74.0903,4.6201
restaurant,corriente,regional,-74.0902,4.6212
restaurant,NN,regional,-74.091,4.6218
restaurant,Restaurante y desayunadero,N/A,-74.0912,4.6218
restaurant,zaguan,N/A,-74.0907,4.6228
restaurant,N/A,N/A,-74.0916,4.6236
restaurant,N/A,N/A,-74.0905,4.6226
restaurant,almuerzos,N/A,-74.0898,4.6226
restaurant,donde Mafe,N/A,-74.0897,4.6225
restaurant,esquina del sabor,N/A,-74.0893,4.6221
restaurant,El perol,N/A,-74.0931,4.6156
restaurant,Gran Derby,N/A,-74.0957,4.6172
restaurant,Fonda Paisa la Tusa,N/A,-74.091,4.6138
restaurant,Bigo Beef,burger,-74.0892,4.6123
restaurant,restaurante la 27,N/A,-74.0887,4.6125
restaurant,N/A,N/A,-74.0884,4.6128
restaurant,Pimienta y Café,N/A,-74.0728,4.5946
restaurant,N/A,chinese,-74.051,4.6764
restaurant,Gran China,N/A,-74.0561,4.6625
restaurant,Rappitenderos,N/A,-74.0615,4.6871
restaurant,Makalé Comida Estructural,"fusion;wok",-74.0666,4.6126
restaurant,Om Shanti,N/A,-74.1266,4.595
restaurant,Cantina y Punto,N/A,-74.0569,4.6489
restaurant,La Romana,N/A,-74.0713,4.606
restaurant,La Diva,N/A,-74.0508,4.6762
restaurant,Pezko,N/A,-74.0629,4.6943
restaurant,Gourmet & Sazón,regional,-74.0868,4.5836
restaurant,El Pargo Paisa,N/A,-74.0713,4.6007
restaurant,El candelario,N/A,-74.0724,4.5988
restaurant,El Restaurante,N/A,-74.1016,4.6555
restaurant,Viejo Pocho,N/A,-74.0566,4.6661
restaurant,Pan Viajar,N/A,-74.1151,4.6528
restaurant,La Romana,N/A,-74.0731,4.6011
restaurant,Pizza Estación,N/A,-74.0707,4.5999
restaurant,Picadas al Carbon,N/A,-74.0707,4.5998
restaurant,Fatima,N/A,-74.0699,4.5985
restaurant,El sabor carbon,N/A,-74.0714,4.6003
restaurant,La Bacata,N/A,-74.0716,4.6005
restaurant,Bendita Sazon,N/A,-74.0704,4.6011
restaurant,Aborigen,N/A,-74.0707,4.6012
restaurant,Ázimos,N/A,-74.067,4.6133
restaurant,Crepes & Waffles,"crepe;ice_cream",-74.0677,4.6186
restaurant,Pizzeria,italian_pizza,-74.0738,4.6239
restaurant,Maria Antonia,"fish;regional;pasta;diner;sausage;seafood;local",-74.0707,4.6003
restaurant,La Puerta de la Catedral,"diner;regional;breakfast;local",-74.0745,4.5978
restaurant,Loncheria (Brisas del Valle),N/A,-74.0707,4.6079
restaurant,Cuzco,peruvian,-74.0492,4.6772
restaurant,San Felipe restaurante,N/A,-74.0714,4.5957
restaurant,Casa Mexicana,N/A,-74.0381,4.7257
restaurant,Restaurant Israli,N/A,-74.0699,4.5991
restaurant,Tintto,N/A,-74.0695,4.5985
restaurant,Pasta place,N/A,-74.0707,4.6004
restaurant,Rosita,local,-74.0696,4.5974
restaurant,Canasto Picnic Bistró,regional,-74.0533,4.6723
restaurant,La Puerta de La Tradición,N/A,-74.0746,4.5979
restaurant,La Herencia,N/A,-74.0585,4.6535
restaurant,Renso sabor y fusión,"regional;international;fine_dining",-74.0709,4.6328
restaurant,El Sabor De La Barbacoa,N/A,-74.0645,4.6827
restaurant,N/A,N/A,-74.0594,4.6562
restaurant,Casa Real,N/A,-74.07,4.5974
restaurant,N/A,N/A,-74.0592,4.6526
restaurant,Gauchos,N/A,-74.0595,4.654
restaurant,Krokan pollo,N/A,-74.1433,4.6109
restaurant,Texas,N/A,-74.0496,4.7535
restaurant,Donde El Mono,N/A,-74.0495,4.7536
restaurant,Lai Li 170,N/A,-74.0496,4.7531
restaurant,Caliche,N/A,-74.0496,4.7531
restaurant,El Sabor Original,N/A,-74.0323,4.6968
restaurant,Sopas e Sopitas,N/A,-74.0323,4.6967
restaurant,Tizón Restaurante y Carbón,N/A,-74.0321,4.6967
restaurant,La Mera Mera,mexican,-74.0404,4.6881
restaurant,Super Brasas,N/A,-74.0499,4.7529
restaurant,Los Reyes del Sabor,N/A,-74.0641,4.7505
restaurant,Edgar's Pizza,N/A,-74.0637,4.7502
restaurant,Todi Pizza,N/A,-74.0639,4.7497
restaurant,Pizza Extrema,N/A,-74.0571,4.7496
restaurant,Don Mazorcada,N/A,-74.057,4.7496
restaurant,Domi Mazorcas,N/A,-74.0565,4.7495
restaurant,Hungry's,N/A,-74.0571,4.7498
restaurant,Hungry's,N/A,-74.057,4.7496
restaurant,Los Fuertes de la Pizza,N/A,-74.0565,4.7486
restaurant,Restaurante El Buen Sabor Criollo,N/A,-74.0493,4.7465
restaurant,Chispa Roja,N/A,-74.0435,4.7385
restaurant,El Molino,N/A,-74.0454,4.7415
restaurant,Sabana Fresh,N/A,-74.047,4.7415
restaurant,Rincón del Chicamocha,N/A,-74.0466,4.7414
restaurant,Come Más,N/A,-74.0466,4.7414
restaurant,La Brasa del Norte,N/A,-74.0307,4.6975
restaurant,Restaurante la Canada,N/A,-74.0581,4.7428
restaurant,Villa Grande,N/A,-74.0581,4.7429
restaurant,Restaurante Sazones Burguer,N/A,-74.0581,4.7431
restaurant,N/A,N/A,-74.0264,4.7032
restaurant,Burgers DC,N/A,-74.0419,4.7382
restaurant,La Cucharita Santandereana,N/A,-74.0578,4.744
restaurant,Kathmandu,N/A,-74.0309,4.6942
restaurant,La Tarte,N/A,-74.031,4.6941
restaurant,Empanadas Aquí Toy,N/A,-74.0478,4.7482
restaurant,Donde Sandra,N/A,-74.0478,4.7483
restaurant,Restaurante el Buen Sabor,N/A,-74.0501,4.7504
restaurant,Surtidora de Aves la 22,N/A,-74.0486,4.7499
restaurant,Los Veleños,N/A,-74.0477,4.7489
restaurant,El Ocaso,N/A,-74.0488,4.7499
restaurant,Rico Broaster,N/A,-74.057,4.7444
restaurant,Pizza Hut,pizza,-74.0634,4.7548
restaurant,Pizza la Barra,N/A,-74.0619,4.7487
restaurant,Doña Anita,N/A,-74.0626,4.7467
restaurant,Asadero Soy Sabor,N/A,-74.0627,4.7466
restaurant,Jaky Wok,N/A,-74.0628,4.7462
restaurant,Llamarada Roja,N/A,-74.0626,4.7461
restaurant,Brasa y Parrilla,N/A,-74.0632,4.7451
restaurant,Jam's,N/A,-74.0634,4.7445
restaurant,Lai-Fu,N/A,-74.0634,4.7444
restaurant,Surtiraves,N/A,-74.0634,4.7442
restaurant,Julia,N/A,-74.0304,4.6961
restaurant,The Monkey Draft House,N/A,-74.0303,4.6961
restaurant,Fogón Paisa,N/A,-74.0628,4.7469
restaurant,Magos del Sabor,N/A,-74.0629,4.7464
restaurant,Sheriff Burger,N/A,-74.0632,4.7454
restaurant,Dogs & Burguers,N/A,-74.0633,4.7453
restaurant,Pizza Extremax 3,N/A,-74.0636,4.7444
restaurant,La Brasa Al Rojo,N/A,-74.0637,4.7441
restaurant,Smunah Abad,N/A,-74.0282,4.7421
restaurant,Gourmet Agzón,N/A,-74.0296,4.7434
restaurant,Ital Pizza,N/A,-74.0392,4.7284
restaurant,Crik,N/A,-74.0326,4.7254
restaurant,La Brasa,N/A,-74.0233,4.7373
restaurant,La Roca,N/A,-74.0244,4.7581
restaurant,El Galpon Ardiente,N/A,-74.0243,4.76
restaurant,El Galpn Dorado,N/A,-74.0241,4.7598
restaurant,Panes Y Tortas,N/A,-74.0377,4.7627
restaurant,Rocoto Roast Beef,pizza,-74.0378,4.7618
restaurant,Restaurante Yerry,N/A,-74.0385,4.763
restaurant,PPC,N/A,-74.0473,4.6981
restaurant,Balsamico,N/A,-74.0474,4.6982
restaurant,Mexico,N/A,-74.0479,4.6983
restaurant,La Comilonga,N/A,-74.0392,4.7288
restaurant,Henry's Restaurante,N/A,-74.0444,4.7327
restaurant,N/A,pizza,-74.0517,4.7326
restaurant,Arepas Rellenas,N/A,-74.0517,4.7325
restaurant,Restaurante Victoria Norte,N/A,-74.0529,4.7323
restaurant,Lai-Fu,asian,-74.0529,4.7323
restaurant,Mr. Combos,N/A,-74.0529,4.7324
restaurant,Wimpy,N/A,-74.043,4.7409
restaurant,Fresal,N/A,-74.0436,4.7382
restaurant,El Paraiso del Buen Sabor,N/A,-74.1254,4.5834
restaurant,El Santandereano de la 27,N/A,-74.1255,4.5832
restaurant,Surti Aves 2.2,N/A,-74.0428,4.7409
restaurant,Empanadas y Empanaditas,N/A,-74.039,4.74
restaurant,Pizzas y Broaster,N/A,-74.0272,4.7371
restaurant,Las Delicias de Mi Tierra,N/A,-74.0558,4.7245
restaurant,Burger,N/A,-74.0257,4.7322
restaurant,Empanadas del Tolima 3,N/A,-74.0246,4.7319
restaurant,Danka,N/A,-74.044,4.681
restaurant,Carbon,N/A,-74.0444,4.6802
restaurant,World's Greatest Hamburgers,N/A,-74.0448,4.6795
restaurant,Los Compadres,N/A,-74.0453,4.7426
restaurant,Donde Manuel,N/A,-74.0449,4.7441
restaurant,Madeíra,N/A,-74.0444,4.7466
restaurant,Arfina,N/A,-74.0441,4.7484
restaurant,Gourment & Coffee,N/A,-74.0441,4.7485
restaurant,Colsubsidio,N/A,-74.0438,4.7504
restaurant,Sushi & Wok,N/A,-74.0464,4.745
restaurant,Restaurante Casa Santiago,N/A,-74.0439,4.7486
restaurant,Sushi Teppanyaki,N/A,-74.044,4.7486
restaurant,El Portal Norte Restaurante,N/A,-74.0441,4.7486
restaurant,El Gallineral,N/A,-74.0249,4.7376
restaurant,Restaurante Punto 3,N/A,-74.0245,4.7373
restaurant,Nuevo Exito Chino,N/A,-74.0419,4.7404
restaurant,Argenta Platería,N/A,-74.0461,4.6777
restaurant,Pizza Hut,pizza,-74.045,4.6917
restaurant,Bogota Beer Company,N/A,-74.046,4.6977
restaurant,Sabor Boyacense de la 161,N/A,-74.0284,4.7372
restaurant,Gran Polloss,N/A,-74.0275,4.7364
restaurant,Comidas Casuales Empanadas,N/A,-74.0275,4.7344
restaurant,Sazón Sofileño,N/A,-74.0271,4.7343
restaurant,Surtidora de Aves la 22,N/A,-74.0262,4.7325
restaurant,N/A,local,-74.0439,4.7613
restaurant,Kokoro Aves,N/A,-74.026,4.7321
restaurant,Amor y Sazón,N/A,-74.0253,4.7318
restaurant,Express Pizza,N/A,-74.0272,4.7327
restaurant,La Marimonda,N/A,-74.0275,4.7328
restaurant,M&S,N/A,-74.0275,4.7328
restaurant,El Rodeo,N/A,-74.0278,4.7329
restaurant,Brasa de Oro,N/A,-74.0278,4.7329
restaurant,Chicanas,N/A,-74.0545,4.6632
restaurant,Pizza Hut,pizza,-74.0579,4.6584
restaurant,Los Fulanetos,N/A,-74.0593,4.6562
restaurant,Takuma,N/A,-74.0604,4.6546
restaurant,Azul,N/A,-74.0607,4.6541
restaurant,Pepinillo,N/A,-74.0596,4.6531
restaurant,Santa Juana Restaurant,N/A,-74.0599,4.656
restaurant,PPC,N/A,-74.06,4.6557
restaurant,Surtiaves 22,N/A,-74.0602,4.6554
restaurant,OAK Ahumados,N/A,-74.0598,4.6538
restaurant,Abasto,N/A,-74.0591,4.6532
restaurant,N/A,N/A,-74.0276,4.7379
restaurant,Brosty Chicken,N/A,-74.0253,4.7375
restaurant,Llanero,N/A,-74.0251,4.7375
restaurant,El Mono Gil,N/A,-74.0249,4.7374
restaurant,Tostao',N/A,-74.0551,4.6559
restaurant,Deli Casa,N/A,-74.0571,4.6522
restaurant,M Cocina Arabe,N/A,-74.0579,4.6513
restaurant,Misia,N/A,-74.0579,4.6513
restaurant,Sabor Santandereano,N/A,-74.0724,4.7235
restaurant,Veggie Beans,N/A,-74.0603,4.6488
restaurant,Los Angeles,N/A,-74.0624,4.6501
restaurant,Bistecca e Vino,N/A,-74.0581,4.6512
restaurant,Deluchi,pizza,-74.0581,4.6511
restaurant,Amigo Fiel,N/A,-74.071,4.7209
restaurant,Doña Blanca,N/A,-74.0714,4.72
restaurant,Sach,N/A,-74.0622,4.6554
restaurant,La Veleñita,N/A,-74.0694,4.7201
restaurant,Doña Naty,N/A,-74.0687,4.7209
restaurant,Sabor Sin Divisiones,N/A,-74.0686,4.7211
restaurant,Dynasty,N/A,-74.0628,4.6528
restaurant,El Amiguito,N/A,-74.0616,4.652
restaurant,Niko's Pizza,N/A,-74.0696,4.7221
restaurant,Togüiss Pollo,N/A,-74.07,4.7223
restaurant,Donde Hugo,N/A,-74.0705,4.7225
restaurant,Pa' Isa,N/A,-74.0721,4.7239
restaurant,Alitas Colombianas,N/A,-74.0651,4.6293
restaurant,El Carnal,N/A,-74.0653,4.6285
restaurant,La Rioja,N/A,-74.0612,4.6496
restaurant,School of Rock,N/A,-74.0622,4.6503
restaurant,BS Wings,N/A,-74.0638,4.6512
restaurant,Buffalo Grill,N/A,-74.062,4.6424
restaurant,Trigales el Dorado,N/A,-74.0737,4.6984
restaurant,Tomillo y Canela,N/A,-74.0733,4.6985
restaurant,Mr. Dewa,N/A,-74.0732,4.6985
restaurant,Santa Gula,N/A,-74.0732,4.6985
restaurant,Restaurante Tipo Bufett,N/A,-74.0607,4.6517
restaurant,La Scuola Pizza,N/A,-74.0606,4.652
restaurant,Pollo Olympico,N/A,-74.0739,4.6955
restaurant,Industrial de Alimentos,N/A,-74.0739,4.6954
restaurant,Pandora,N/A,-74.074,4.6953
restaurant,Wok,N/A,-74.0588,4.6535
restaurant,Scalini,N/A,-74.0582,4.6544
restaurant,Asador,N/A,-74.0582,4.6554
restaurant,Randy's,N/A,-74.0583,4.6554
restaurant,Summer,N/A,-74.0584,4.6556
restaurant,Carnes & Sopas,N/A,-74.0589,4.6559
restaurant,Gastronómica,N/A,-74.0591,4.656
restaurant,La Sofileña,N/A,-74.0752,4.6973
restaurant,Provedora,N/A,-74.0597,4.6562
restaurant,Quinua,N/A,-74.06,4.6564
restaurant,Delibono,N/A,-74.0678,4.6205
restaurant,Sierra Nevada,burger,-74.0684,4.619
restaurant,Pizza,N/A,-74.0603,4.6613
restaurant,Manzi,N/A,-74.0599,4.6618
restaurant,Torre A,N/A,-74.0693,4.6157
restaurant,LF Sports Food & Drinks,N/A,-74.0704,4.6131
restaurant,Su Casa,N/A,-74.0592,4.666
restaurant,Casa de Banquetes Peña,N/A,-74.0924,4.6918
restaurant,Hard Rock Cafe,N/A,-74.0559,4.6664
restaurant,Asia Buffet,N/A,-74.0561,4.666
restaurant,Chuck E. Cheese's,N/A,-74.056,4.6659
restaurant,Punto 39,burger,-74.0727,4.6276
restaurant,Angelo's pizza,pizza,-74.0727,4.6276
restaurant,R3b3ca,N/A,-74.0572,4.6632
restaurant,El Reino de la Pizza,pizza,-74.0402,4.6988
restaurant,Pizzatos,pizza,-74.0403,4.6988
restaurant,La Brasa,N/A,-74.1587,4.6142
restaurant,Itanos,N/A,-74.0579,4.6544
restaurant,Kokoriko,N/A,-74.0576,4.6553
restaurant,Sabor Perú,N/A,-74.0586,4.6561
restaurant,Sabor Y Leña,N/A,-74.0589,4.6562
restaurant,Bufeteria Rayas,N/A,-74.0589,4.6563
restaurant,Monas,N/A,-74.059,4.6563
restaurant,Colombo Chino,N/A,-74.0599,4.6567
restaurant,Swing Sandwich,N/A,-74.0615,4.6595
restaurant,Roll's,N/A,-74.0619,4.6582
restaurant,Deli bono de la octava,N/A,-74.075,4.6006
restaurant,Piqueteadero,chicken,-74.1139,4.6203
restaurant,Restaurant Balmoral,N/A,-74.0718,4.6008
restaurant,El Corral,N/A,-74.0589,4.6629
restaurant,Americano's,N/A,-74.0676,4.6197
restaurant,Presto,N/A,-74.0682,4.6182
restaurant,Domicalos,N/A,-74.059,4.6677
restaurant,Chavos Pizza,N/A,-74.059,4.6678
restaurant,Blue Jean,N/A,-74.0579,4.6681
restaurant,Cafe Lunch,N/A,-74.0578,4.668
restaurant,La puerta real,local,-74.0699,4.5974
restaurant,N/A,N/A,-74.0769,4.6242
restaurant,La Casa della Pasta,"pizza;italian",-74.074,4.6225
restaurant,El Buen Sabor,N/A,-74.0957,4.6781
restaurant,Archies,italian,-74.0551,4.6669
restaurant,Estación ranchera,N/A,-74.0959,4.6778
restaurant,Cafe Y Sabor De Cristy,N/A,-74.0776,4.6239
restaurant,N/A,N/A,-74.0912,4.6774
restaurant,Navideñas,N/A,-74.0899,4.6793
restaurant,Espiga Dorada,N/A,-74.0906,4.6802
restaurant,Champipollo,N/A,-74.0901,4.6809
restaurant,Calilla Parrilla,N/A,-74.0574,4.6633
restaurant,OXXO,N/A,-74.0579,4.6622
restaurant,Pietro's Pizza,N/A,-74.0597,4.6596
restaurant,Parrilla 53,N/A,-74.0599,4.6593
restaurant,El Cucayo de Batero,N/A,-74.093,4.68
restaurant,El Local del Broaster,N/A,-74.0934,4.6803
restaurant,Comida Colombiana,N/A,-74.0922,4.6828
restaurant,Sarita,N/A,-74.0762,4.6243
restaurant,La Pizza Provoca,N/A,-74.0952,4.6785
restaurant,Restaurant La Automótica,N/A,-74.0773,4.6276
restaurant,Apapacha,N/A,-74.0774,4.6278
restaurant,Inka's Gormet,N/A,-74.0774,4.6279
restaurant,La Cocina de la Abuela,N/A,-74.0777,4.6287
restaurant,Magbys,N/A,-74.0762,4.6314
restaurant,Xue Company,N/A,-74.0762,4.6314
restaurant,N/A,N/A,-74.0756,4.6265
restaurant,Trementina,N/A,-74.075,4.627
restaurant,Restaurante La Arepita de Medellín,N/A,-74.075,4.6275
restaurant,Pio Brasas,N/A,-74.094,4.6806
restaurant,Britania,N/A,-74.0741,4.6206
restaurant,Desayunos Cafeteria,N/A,-74.0747,4.6232
restaurant,La Colonia,N/A,-74.0725,4.6234
restaurant,Surtidora de Aves,N/A,-74.0913,4.684
restaurant,Marco's,N/A,-74.0911,4.6843
restaurant,Don Pollo,N/A,-74.089,4.6873
restaurant,La Polleria,N/A,-74.0863,4.6853
restaurant,El Paisa,N/A,-74.0862,4.6853
restaurant,La Pesca Milagrosa,N/A,-74.083,4.688
restaurant,Sazón Shosque,N/A,-74.0838,4.6875
restaurant,David Broaster Express,N/A,-74.0852,4.6874
restaurant,Naranjana,N/A,-74.0703,4.623
restaurant,El Gran Trigal 78,N/A,-74.0837,4.6854
restaurant,El Buen Camer,N/A,-74.0843,4.6846
restaurant,Mi Parrilla Colombiana,N/A,-74.0865,4.6874
restaurant,Dhaba Indian Cuisine,N/A,-74.0742,4.6228
restaurant,Mr. Food,N/A,-74.0716,4.6224
restaurant,El Sazón de Angela,N/A,-74.07,4.6216
restaurant,Pizzeria la Bella Italia,N/A,-74.091,4.6881
restaurant,La Gran Bonanza Campesina,N/A,-74.0908,4.6883
restaurant,Lancelor,N/A,-74.0752,4.612
restaurant,Carnerillos,regional,-74.0868,4.732
restaurant,N/A,N/A,-74.087,4.7319
restaurant,El Oasis,N/A,-74.076,4.6134
restaurant,Dorita,N/A,-74.0759,4.6135
restaurant,Bon Appetit,N/A,-74.0846,4.6847
restaurant,Bacata,N/A,-74.087,4.688
restaurant,Pollo J.G.,N/A,-74.0908,4.6886
restaurant,Desayunos Almuerzos,N/A,-74.0886,4.6933
restaurant,Gallineral,N/A,-74.0904,4.686
restaurant,Broaster,N/A,-74.0923,4.6864
restaurant,De la Finca,N/A,-74.0707,4.6224
restaurant,Sopas Arepas y Carnes,N/A,-74.0704,4.6224
restaurant,Kikorin,N/A,-74.0919,4.6846
restaurant,El Capital,N/A,-74.0921,4.6848
restaurant,Bonanza,N/A,-74.0902,4.6863
restaurant,Taco o Chia,N/A,-74.0695,4.665
restaurant,República Pollera,N/A,-74.0931,4.6852
restaurant,Piar Company,N/A,-74.0702,4.6224
restaurant,Chicken Hell,N/A,-74.0753,4.6119
restaurant,Fu-An,N/A,-74.0755,4.6121
restaurant,La Punta,N/A,-74.0523,4.705
restaurant,Chori & Broaster,N/A,-74.0989,4.6719
restaurant,El PUERCO,CHORIZOS,-74.0698,4.6328
restaurant,El Gran Bertolucci,N/A,-74.096,4.6725
restaurant,Donde Teo,N/A,-74.0968,4.6698
restaurant,La Paella de Carlitos,N/A,-74.0967,4.6694
restaurant,El Sazon de Ceci,N/A,-74.0759,4.6145
restaurant,N/A,N/A,-74.0768,4.6158
restaurant,Santa Cruz,N/A,-74.0769,4.6161
restaurant,Ricuras Pizza,N/A,-74.0981,4.6716
restaurant,Peter P.,N/A,-74.0954,4.6714
restaurant,Ventaquemada Linda,N/A,-74.0938,4.6737
restaurant,Delicias de Leche de Cabra,N/A,-74.0924,4.6757
restaurant,La Barra,N/A,-74.0953,4.672
restaurant,El Brasón Ardiendo,N/A,-74.0877,4.6796
restaurant,Restaurante,N/A,-74.1145,4.6191
restaurant,Delicias De La Tia,N/A,-74.1142,4.6194
restaurant,El Portal de la pizza,pizza,-74.1418,4.6317
restaurant,punto paisa,"pizza;regional",-74.1418,4.6316
restaurant,Fortuna china,chinese,-74.1419,4.6315
restaurant,Boutique Griss Diva Rosse,N/A,-74.071,4.633
restaurant,China Town,N/A,-74.0707,4.6329
restaurant,Cocina Lu,N/A,-74.0708,4.633
restaurant,Empanadas Don Jose,N/A,-74.1589,4.6143
restaurant,Pizza palenque,N/A,-74.1593,4.614
restaurant,Empanadas,N/A,-74.1588,4.6144
restaurant,Restaurante Doña Cris y Ms,N/A,-74.1664,4.6339
restaurant,La Chispita Dorada,N/A,-74.1266,4.5829
restaurant,Restaurante Aibon,regional,-74.0716,4.6285
restaurant,Triqui Barra,N/A,-74.125,4.7197
restaurant,RANCHO GRANDE,N/A,-74.1223,4.5975
restaurant,Angeles,N/A,-74.1042,4.5905
restaurant,N/A,N/A,-74.1028,4.74
restaurant,N/A,N/A,-74.1094,4.6143
restaurant,Chelito`s,N/A,-74.1042,4.591
restaurant,Polleria Polloriko,N/A,-74.1041,4.5914
restaurant,pa donde sabogal,N/A,-74.1215,4.6012
restaurant,Asadero de Pollos la 42,N/A,-74.1223,4.6011
restaurant,Atlanta broaster,N/A,-74.1224,4.6009
restaurant,El sabor del pacifico barbacoano,N/A,-74.1233,4.5999
restaurant,María Encanto,N/A,-74.0738,4.6322
restaurant,A Comer Se Dijo,N/A,-74.0725,4.6333
restaurant,Ranscheriff,N/A,-74.0725,4.6333
restaurant,Punto y Coma,N/A,-74.0725,4.6333
restaurant,Comidas Dylan,N/A,-74.0723,4.6333
restaurant,Aimola,N/A,-74.072,4.6332
restaurant,Mi hermanay yo,N/A,-74.0721,4.6332
restaurant,Pimiento's,N/A,-74.0732,4.6334
restaurant,Asadero Moncho,N/A,-74.1033,4.5896
restaurant,Restaurante Etnaruatser,N/A,-74.0722,4.6181
restaurant,Cerdinand,N/A,-74.0681,4.6586
restaurant,Monte Rey,N/A,-74.0647,4.6548
restaurant,Amarantto's,N/A,-74.0704,4.6159
restaurant,Cafeteria Sachiel,N/A,-74.0714,4.62
restaurant,Cafeteria Scorpios,N/A,-74.0704,4.6207
restaurant,Pizza Gourmet,N/A,-74.0553,4.7051
restaurant,Bendito Bocado,N/A,-74.0553,4.7052
restaurant,Santa Pollo,N/A,-74.0553,4.7053
restaurant,Martisan,N/A,-74.0693,4.6228
restaurant,Coctel Del Mar,N/A,-74.0655,4.6576
restaurant,Tamales Tolimenses,N/A,-74.0812,4.6764
restaurant,Ricombos,N/A,-74.0577,4.6618
restaurant,Sangucheria Peruana,N/A,-74.06,4.6632
restaurant,Aroma Gourmet,N/A,-74.0652,4.6587
restaurant,El Brazon Ardiendo,N/A,-74.079,4.6722
restaurant,Pro Caritos,N/A,-74.0605,4.6636
restaurant,Nuestro Pan,N/A,-74.0529,4.7281
restaurant,La Granja Marina,seafood,-74.0671,4.6584
restaurant,Sabores de mi Tierra,N/A,-74.0631,4.663
restaurant,San Geronimo,N/A,-74.0526,4.7281
restaurant,Sol y Sombra,N/A,-74.0669,4.6617
restaurant,Rapidisimo,N/A,-74.0517,4.7322
restaurant,Asadero y Restaurant Tropicanos,N/A,-74.0518,4.7322
restaurant,Pez Marino,N/A,-74.0519,4.7322
restaurant,Da Quel Matti,pizza,-74.0526,4.7323
restaurant,Parilla & Arepa,N/A,-74.0526,4.7323
restaurant,Pizza York,N/A,-74.0528,4.7323
restaurant,Mario Dos,N/A,-74.0805,4.6724
restaurant,Apittos Restaurante,N/A,-74.0672,4.6587
restaurant,Croutons,N/A,-74.0587,4.6628
restaurant,Restaurante Y Cafeteria,N/A,-74.0602,4.6637
restaurant,Sped Broaster,N/A,-74.0531,4.7283
restaurant,Restaurant Gaby,N/A,-74.0529,4.728
restaurant,Venta de Pollo,N/A,-74.0524,4.7278
restaurant,El Establo,N/A,-74.0524,4.7278
restaurant,Saźon Gourmet,N/A,-74.0778,4.6688
restaurant,Donde Horacio,N/A,-74.063,4.6604
restaurant,Tanto Oro,N/A,-74.063,4.6605
restaurant,La Taquería,N/A,-74.0537,4.6682
restaurant,Chilanguita,mexicana,-74.0551,4.669
restaurant,Paleo,N/A,-74.0552,4.6691
restaurant,Chip Flash,N/A,-74.0553,4.6691
restaurant,Sahio,N/A,-74.055,4.671
restaurant,Wok'n Roll,N/A,-74.0521,4.6741
restaurant,Sabrosso,N/A,-74.0568,4.6705
